endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Rua Professora Edith Brandão Nogueira,459000,42,NA,NA,1,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64861146352936,-35.7060548080481
Rua Industrial Climério Sarmento,570000,122,NA,1305,3,2,3,jatiuca,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64844499698302,-35.7023849877074
Jatiúca,415000,58,NA,350,2,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua José Carneiro da Cunha Sarmento,701389,78,NA,NA,3,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-9.64598511534651,-35.7101628953031
Rua Escritor Antônio Saturnino de Mendonça Júnior,450000,107,800,750,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.66647999999998,-35.73495
Avenida Roberto Mascarenhas de Brito,450000,130,NA,NA,3,2,3,jatiuca,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64134308854383,-35.7003916892432
Jatiúca,2100000,190,NA,NA,4,2,4,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Jatiúca,725000,99,NA,600,3,2,3,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Jatiúca,950000,135,NA,750,3,3,4,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida Empresário Carlos da Silva Nogueira,570000,40,NA,450,1,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64944667819499,-35.7073881530066
Jatiúca,460000,63,NA,420,2,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Jatiúca,400000,42,NA,350,1,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida Hamilton de Barros Soutinho,480000,44,NA,400,1,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Rua Professora Nadyr Maia Gomes Rêgo,569000,60,NA,NA,2,1,2,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-9.64655963753107,-35.7115179915401
Rua José Carneiro da Cunha Sarmento,704284,78,NA,450,3,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Rua Santa Fernanda,630000,98,NA,NA,3,2,3,jatiuca,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65476998111922,-35.7093300864157
Rua Doutor Waldemiro Alencar Junior,685000,82,NA,NA,2,2,3,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.61158499103579,-35.75274999987
Avenida Álvaro Otacílio,2800000,379,NA,NA,4,3,6,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.66026372714048,-35.6975077532751
Rua General Newton de Andrade Cavalcante,2600000,213,NA,800,3,3,5,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64624994835097,-35.7010258352224
Avenida Álvaro Otacílio,550000,38,230,650,1,2,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.66026372714048,-35.6975077532751
Rua José Carneiro da Cunha Sarmento,704284,78,NA,450,3,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Rua Professor Lourenço Peixoto,350000,64,NA,700,2,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64912998706527,-35.7136050032981
Avenida Dona Constança de Góes Monteiro,250000,67,NA,300,2,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65688236711868,-35.7222812884062
Rua José Luiz Calazans,519070,127,2400,1100,3,2,3,jatiuca,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64424029764435,-35.7004631417907
Rua Doutor Augusto Cardoso,632661,71,NA,NA,2,2,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.65025999334188,-35.7037550097814
Jatiúca,475000,41,NA,NA,1,1,1,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida Doutor Júlio Marques Luz,535000,60,NA,NA,2,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65218500217991,-35.7185600072698
Rua Professora Edith Brandão Nogueira,945900,119,NA,NA,4,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-9.64861146352936,-35.7060548080481
Rua José Carneiro da Cunha Sarmento,846000,90,1,1,4,1,3,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Avenida Doutor Júlio Marques Luz,390000,118,NA,NA,3,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65218500217991,-35.7185600072698
Avenida Doutor Antônio Gomes de Barros,967000,72,NA,NA,2,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-9.65108648743416,-35.7158377024911
Rua Estudante Alexandre Gonçalves Sarmento,890000,96,NA,850,3,2,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64618249037228,-35.7108179136226
Rua General Newton de Andrade Cavalcante,470000,45,NA,NA,1,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64624994835097,-35.7010258352224
Rua Estudante Antônio Carlos de Moura Gama,423934,42,NA,NA,1,1,1,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-9.64824488350187,-35.7109372251365
Rua Vinícius de Moraes,600000,62,NA,505,2,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65215158074414,-35.7064350109244
Avenida Hamilton de Barros Soutinho,1100000,160,NA,1300,3,2,5,jatiuca,apartamentos,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Jatiúca,676947,71,NA,NA,2,2,2,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Jatiúca,525000,68,NA,520,2,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua José Carneiro da Cunha Sarmento,704000,78,NA,NA,3,2,3,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Rua Marechal Antônio Guedes Muniz,690000,62,NA,450,2,2,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64838999074343,-35.7030549951378
Avenida Hamilton de Barros Soutinho,289850,87,NA,500,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Jatiúca,2650000,243,5652,2000,4,3,5,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida Álvaro Otacílio,780000,105,NA,850,3,1,3,jatiuca,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.66026372714048,-35.6975077532751
Jatiúca,560000,80,NA,850,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua José Carneiro da Cunha Sarmento,705000,78,1,1,3,1,3,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Rua Olavo Macêdo Ribeiro,550000,65,NA,NA,2,1,2,jatiuca,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.6510051492043,-35.7042292964531
Rua Lourenço Moreira da Silva,530000,120,NA,960,3,1,2,jatiuca,apartamentos,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65765461122477,-35.7014926496536
Jatiúca,680000,62,NA,480,2,2,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua Deputado José Lages,970000,145,NA,960,4,2,4,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65670685003382,-35.7044018613712
Rua Raphael Perrelli,550000,92,NA,770,3,2,3,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64829485434655,-35.7083276944268
Avenida Almirante Álvaro Calheiros,512000,41,NA,500,1,1,1,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64508072259278,-35.7056093125177
Rua Professora Edith Brandão Nogueira,459000,42,NA,NA,1,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64861146352936,-35.7060548080481
Rua Professora Nadyr Maia Gomes Rêgo,470000,40,NA,NA,1,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,-9.64655963753107,-35.7115179915401
Rua Miguel Alcides de Castro,870000,133,NA,1200,4,2,4,jatiuca,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64726944772196,-35.7069205790012
Rua Doutor José Affonso de Mello,380000,110,NA,950,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64795258337856,-35.7060151588202
Avenida Hamilton de Barros Soutinho,1200000,145,NA,900,3,2,5,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Rua Industrial Climério Sarmento,735000,137,NA,1500,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64844499698302,-35.7023849877074
Jatiúca,615000,79,NA,800,3,1,3,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida Hamilton de Barros Soutinho,800000,100,NA,1050,3,2,1,jatiuca,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Avenida Álvaro Otacílio,650000,120,NA,NA,3,2,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.66026372714048,-35.6975077532751
Avenida Doutor Júlio Marques Luz,1775000,137,3400,770,3,3,4,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.65218500217991,-35.7185600072698
Jatiúca,550000,92,NA,980,3,2,3,jatiuca,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Jatiúca,850000,116,NA,1000,3,2,4,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida Álvaro Otacílio,3250000,207,NA,NA,4,3,6,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-9.66026372714048,-35.6975077532751
Avenida Hamilton de Barros Soutinho,380000,86,NA,800,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Jatiúca,1100000,160,NA,1300,3,2,5,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua José Soares Sobrinho,370000,46,NA,405,1,1,1,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64648194375673,-35.7059800440654
Rua Coronel Alcides de Barros Ferreira,430000,80,NA,800,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64619500080412,-35.7023400187969
Rua Vinícius de Moraes,600000,62,NA,505,2,1,2,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.65215158074414,-35.7064350109244
Rua Doutor Augusto Cardoso,632661,71,NA,NA,2,2,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.65025999334188,-35.7037550097814
Avenida Álvaro Otacílio,3900000,306,NA,3000,4,4,6,jatiuca,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.66026372714048,-35.6975077532751
Avenida Empresário Carlos da Silva Nogueira,472080,59,NA,NA,2,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64944667819499,-35.7073881530066
Rua José Carneiro da Cunha Sarmento,704284,78,NA,450,3,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Rua Carlos Gomes da Silva,927216,132,NA,800,3,NA,2,jatiuca,apartamentos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64827505185798,-35.7089380923258
Rua José Luiz Calazans,550000,111,NA,1076,3,2,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64424029764435,-35.7004631417907
Avenida Hamilton de Barros Soutinho,876000,89,NA,NA,3,2,3,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Rua Miguel Alcides de Castro,750000,134,NA,1150,4,2,4,jatiuca,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64726944772196,-35.7069205790012
Avenida João Davino,695000,67,NA,473,2,1,2,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64272306881026,-35.7084648186433
Rua José Carneiro da Cunha Sarmento,704284,78,NA,NA,3,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Jatiúca,2600000,214,NA,800,3,3,4,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua Comerciário José Pontes de Magalhães,2000000,220,NA,1100,4,3,5,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.66647999999998,-35.73495
Jatiúca,1137237,90,NA,NA,3,2,3,jatiuca,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua Estudante Jader Izídio Malta de Araújo,451746,63,NA,NA,2,1,1,jatiuca,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64825998742518,-35.712240010366
Rua Marechal Arthur Alvim Câmara,400000,87,NA,800,3,1,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64615998540361,-35.7029650154072
Avenida Hamilton de Barros Soutinho,1798000,153,NA,NA,3,3,4,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Avenida Pio XII,500000,64,NA,NA,2,NA,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-9.65261676850764,-35.7048046081033
Jatiúca,652000,76,NA,NA,3,2,3,jatiuca,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua José Carneiro da Cunha Sarmento,704284,78,NA,450,3,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64598511534651,-35.7101628953031
Rua José Carneiro da Cunha Sarmento,701389,78,NA,NA,3,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-9.64598511534651,-35.7101628953031
Rua Empresário Antônio Magalhães,470000,107,NA,1040,3,1,2,jatiuca,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.63762815041121,-35.7277562295334
Rua Raphael Perrelli,375000,135,NA,250,3,1,1,jatiuca,apartamentos,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64829485434655,-35.7083276944268
Rua General Newton de Andrade Cavalcante,470000,45,NA,490,1,1,1,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-9.64624994835097,-35.7010258352224
Jatiúca,750000,108,NA,680,3,2,3,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua José Luiz Calazans,550000,111,NA,1150,3,2,2,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64424029764435,-35.7004631417907
Rua Santa Fernanda,685000,160,NA,1700,4,2,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.65476998111922,-35.7093300864157
Rua General Newton de Andrade Cavalcante,2000000,200,NA,1300,4,4,5,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64624994835097,-35.7010258352224
Jatiúca,470000,74,NA,NA,3,2,2,jatiuca,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Jatiúca,874000,89,NA,NA,3,2,3,jatiuca,apartamentos,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida Hamilton de Barros Soutinho,1200000,140,NA,800,3,2,4,jatiuca,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.65404412876145,-35.7084290136455
Jatiúca,450000,66,NA,550,2,1,2,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Avenida João Davino,660000,68,1627,530,2,NA,2,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64272306881026,-35.7084648186433
Rua Marechal Antônio Guedes Muniz,735000,73,NA,500,2,1,2,jatiuca,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-9.64838999074343,-35.7030549951378
Jatiúca,750000,98,1184,650,3,2,3,jatiuca,apartamentos,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua Paulina Maria Mendonça,1400000,212,NA,1475,3,3,4,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64426999196609,-35.7111799929809
Rua Bancário José Farias de Almeida,360000,70,NA,500,3,1,1,jatiuca,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64585500985657,-35.705949978766
Rua Doutor Augusto Cardoso,632661,71,NA,NA,2,2,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-9.65025999334188,-35.7037550097814
Rua Professora Edith Brandão Nogueira,902149,119,NA,NA,3,1,2,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-9.64861146352936,-35.7060548080481
Jatiúca,650000,43,NA,300,1,1,1,jatiuca,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64833999999996,-35.70767
Jatiúca,2300000,200,NA,1500,4,3,6,jatiuca,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-9.64833999999996,-35.70767
Rua José Luiz Calazans,400000,41,NA,NA,1,1,1,jatiuca,apartamentos,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-9.64424029764435,-35.7004631417907
