endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Rua 6 Chácara 259,1650000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8103592305276,-48.0405748912302
Setor Habitacional Vicente Pires,800000,350,NA,250,3,9,1,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-15.8100899999999,-48.03077
Rua 6 Chácara 256,591000,300,NA,110,3,4,3,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8071636461312,-48.0423025874146
Rua 6 Chácara 256,590000,300,NA,100,3,4,3,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8071636461312,-48.0423025874146
Rua 3,1300000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 4,1490000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 5,1650000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7009950050623,-47.9105500168682
Rua 4,1200000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 4,1400000,400,NA,NA,3,2,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 8,630000,180,1,1,3,4,2,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 8,1350000,400,NA,NA,4,3,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 5,800000,250,450,180,3,4,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7009950050623,-47.9105500168682
Rua 3,1299000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 12,950000,400,NA,NA,3,5,4,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 12 Chácara 129A Conjunto D,1290000,550,NA,NA,5,3,4,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7971447205798,-48.0520802261135
Rua 8 Chácara 185,889000,800,NA,178,3,5,3,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8019060276962,-48.0225554017655
Rua 1,1200000,280,900,150,4,4,1,setor_hab_vicente_pires,casas_de_condominio,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.8465430903522,-47.9205324550424
Rua 12 Chácara 317,1300000,350,750,300,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7959048463814,-48.047715269133
Rua 4,1279000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12,1350000,400,NA,NA,3,4,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 4,1290000,400,NA,NA,3,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12,750000,438,NA,175,2,2,2,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 12,1790000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 6 Chácara 256,590000,300,NA,120,3,4,4,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8071636461312,-48.0423025874146
Rua 10,1149000,800,NA,NA,3,12,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 12,1549000,490,NA,NA,3,6,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 3,1377000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 3,1377000,400,NA,276,3,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 12,1599000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 10,3800000,999,1,1,4,10,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 10,1400000,254,NA,NA,3,4,2,setor_hab_vicente_pires,casas_de_condominio,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 10,1890000,400,NA,NA,4,3,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 12,1350000,400,NA,NA,3,4,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 12,1800000,800,NA,NA,3,10,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 6,750000,500,NA,NA,3,5,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7931028768694,-47.8476357332623
Rua 4,1290000,400,NA,NA,3,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Setor Habitacional Vicente Pires,889990,249,750,200,4,6,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8100899999999,-48.03077
Rua 12,1899000,800,NA,NA,4,10,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 4,1279000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 5,1450000,450,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7009950050623,-47.9105500168682
Rua 1,1180000,300,NA,NA,3,4,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8465430903522,-47.9205324550424
Setor Habitacional Vicente Pires,1300000,520,1455,260,3,5,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8100899999999,-48.03077
Rua 3 Chácara 41,1550000,250,NA,NA,3,3,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7977126546188,-48.0112531188311
Rua 6 Chácara 256,580000,100,500,300,3,3,1,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8071636461312,-48.0423025874146
Rua 10,1199000,1000,NA,176,3,5,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 4,1490000,400,NA,NA,4,NA,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 3,1380000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 4,1490000,400,NA,NA,4,4,7,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12,1780000,400,NA,NA,4,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 4,1490000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 3,1700000,400,NA,NA,4,NA,1,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 4,1490000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 3,850000,120,NA,NA,2,4,1,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 5,1550000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7009950050623,-47.9105500168682
Rua 8,1390000,420,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 4,1300000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 8 Chácara 210,1450000,400,NA,230,3,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.804351433808,-48.0393523120752
Rua 12,1350000,400,NA,NA,3,4,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 12,930000,400,NA,NA,3,4,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 4,1300000,999,NA,NA,3,12,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 8,1448000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 5,1490000,900,NA,223,3,5,4,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7009950050623,-47.9105500168682
Setor Habitacional Vicente Pires,900000,204,NA,150,3,2,4,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8100899999999,-48.03077
Rua 12,1699000,400,NA,NA,3,6,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Setor Habitacional Vicente Pires,1400000,680,NA,250,6,2,8,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8100899999999,-48.03077
Rua 4,1490000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12,789000,450,NA,NA,2,5,2,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 3,1382000,400,NA,297,3,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Setor Habitacional Vicente Pires,1490000,290,42,200,4,2,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8100899999999,-48.03077
Rua 10,1489000,908,NA,NA,3,10,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 6,1349999,900,NA,242,5,5,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7931028768694,-47.8476357332623
Rua 4,1490000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12,1750100,400,NA,254,4,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 12,1350000,999,NA,NA,3,10,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 4,2650000,640,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12,1430000,400,NA,233,3,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 4,1150000,250,365,100,3,2,2,setor_hab_vicente_pires,casas_de_condominio,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 1,1190000,400,NA,NA,3,2,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8465430903522,-47.9205324550424
Rua 3,1300000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 3 Chácara 45,469900,100,500,240,2,4,2,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8206199974849,-48.031710008174
Rua 12,1050000,220,NA,NA,3,5,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 12,1200000,460,NA,NA,4,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 3,1385000,400,NA,276,3,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 12,1549000,490,NA,NA,3,5,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 3 Chácara 88,1500000,330,NA,NA,3,NA,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.8018050258841,-48.0128949826003
Rua 10,1198000,1000,NA,196,3,5,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 8,1600000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 12,930000,250,NA,NA,3,4,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 8,1350000,400,NA,NA,4,3,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 12 Chácara 310,1950000,560,NA,NA,5,2,3,setor_hab_vicente_pires,casas_de_condominio,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7930649943362,-48.0480546736315
Rua 4,1199000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 4,1599000,999,NA,NA,4,10,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12,1890000,400,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 8,1600000,420,NA,287,4,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 10,1197000,999,NA,NA,3,5,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 3,1650000,400,NA,NA,3,4,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 4,1490000,400,NA,NA,4,4,7,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.84654005834,-47.9236110522938
Rua 12 Chácara 129A Conjunto A,1890000,320,1640,280,4,4,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7950706635499,-48.0513400121197
Rua 10,1488000,908,NA,NA,3,10,5,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 5,1487000,900,NA,215,3,5,3,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7009950050623,-47.9105500168682
Rua 8,1590000,420,NA,218,3,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.8457445986926,-47.923241923766
Rua 3,1650000,320,NA,NA,4,4,6,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.7941200029078,-47.8522800318209
Rua 3 Chácara 83,850000,400,NA,NA,3,NA,4,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8116250000017,-48.012544996111
Rua 10,1890000,400,NA,NA,4,3,6,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8451399979392,-47.9210949958866
Rua 12,1649999,400,NA,266,3,4,5,setor_hab_vicente_pires,casas_de_condominio,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7923217674748,-47.8482779194767
Rua 8 Chácara 208,650000,100,NA,NA,3,5,1,setor_hab_vicente_pires,casas_de_condominio,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8032100092635,-48.0412200316979
