endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Candelária,235000,98,NA,NA,3,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,650000,143,4350,1300,3,3,5,candelaria,apartamentos,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,700000,98,NA,650,3,2,2,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,150000,48,1385,400,1,1,1,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,750000,123,2500,650,3,2,3,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Lafayete Lamartine,300000,59,1466,430,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83654445860757,-35.2138939312965
Candelária,260000,101,1400,420,3,1,3,candelaria,apartamentos,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,1200000,360,6110,2300,4,4,6,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Anísio de Souza,600000,142,NA,1100,4,3,4,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83044786999817,-35.2233291186993
Candelária,650000,270,NA,2000,4,3,6,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Desembargador Túlio Bezerra de Melo,900000,240,5100,1700,4,4,6,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.83989594785242,-35.2135097683345
Alameda das Mansões,350000,55,1920,400000,2,1,1,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,310001,57,1700,500,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,440000,180,NA,NA,3,1,1,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Jaguarari,720000,123,NA,750,3,2,4,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.79758734462993,-35.2102377593667
Candelária,340000,56,NA,388,2,1,2,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Paulo Lyra,769000,265,NA,1545,4,4,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83636736517753,-35.214048148289
Candelária,360000,120,1400,300,3,2,1,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,340000,57,NA,300,2,1,2,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,530000,315,6300,2900,5,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Alameda das Mansões,420000,55,1700,388,2,1,2,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,180000,82,NA,NA,3,1,1,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,600000,142,3500,1000,4,3,3,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,250000,78,NA,800,2,1,2,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,600000,150,NA,1600,4,3,4,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,299000,105,NA,NA,3,1,3,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Alameda das Mansões,680000,94,2816,583,2,1,2,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,250000,83,NA,955,3,2,2,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,325000,57,1500,470,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,700000,269,4000,2500,4,3,4,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,300000,56,NA,NA,2,1,1,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Anísio de Souza,684999,142,5139,1533,4,3,4,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83044786999817,-35.2233291186993
Rua Ministro Mirabeau da Cunha Melo,850000,350,6000,2150,4,3,6,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Rua Ministro Mirabeau da Cunha Melo,1490000,550,NA,2200,4,2,6,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Candelária,219000,69,1292,350,3,1,2,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Deputado Clóvis Motta,2000000,369,NA,2500,5,4,6,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,-5.82933038027155,-35.2180600677737
Rua Prefeito Sandoval Cavalcante de Albuquerque,850000,217,NA,1465,4,3,6,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84703863594208,-35.2128880849378
Candelária,850000,200,4500,1455,4,4,5,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,735000,247,1643,1700,3,3,4,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Desembargador Túlio Bezerra de Melo,950000,175,NA,1300,4,3,5,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83989594785242,-35.2135097683345
Rua Anísio de Souza,650000,143,NA,NA,3,3,5,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83044786999817,-35.2233291186993
Candelária,790000,220,NA,1700,4,4,4,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,600000,142,4500,1197,4,3,3,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,350000,150,NA,1400,3,NA,1,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Anísio de Souza,790000,143,NA,1534,5,3,5,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83044786999817,-35.2233291186993
Candelária,780000,235,NA,1800,3,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Ministro Mirabeau da Cunha Melo,620000,259,5000,2500,3,3,5,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Candelária,1499999,550,NA,1100,4,2,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Ministro Mirabeau da Cunha Melo,1500000,550,6501,2200,5,4,6,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Rua Ministro Mirabeau da Cunha Melo,1499900,550,NA,NA,4,2,5,candelaria,apartamentos,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Candelária,1000000,290,6201,1500,4,3,6,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,120000,47,30,70,1,NA,1,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Alameda das Mansões,700000,98,NA,759,3,2,3,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,550000,186,3800,1100,4,3,5,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,1500000,420,NA,2500,5,4,5,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Professor Moura Rabelo,1300000,280,633,2577,3,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.83523491662463,-35.2142211319968
Candelária,540000,220,NA,1400,3,2,4,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Alameda das Mansões,670000,96,2770,668,3,2,3,candelaria,apartamentos,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,1200000,235,7000,1550,4,3,5,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Alameda das Mansões,600000,98,NA,NA,3,2,1,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,920000,235,NA,1800,3,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Aníbal Correia,620000,110,3650,950,3,2,4,candelaria,apartamentos,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83140685757486,-35.2220355528554
Alameda das Mansões,270000,101,1600,450,3,1,3,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,1250000,317,NA,1500,4,3,5,candelaria,apartamentos,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Jaguarari,730000,123,NA,NA,3,2,4,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.79758734462993,-35.2102377593667
Rua Eletricista Elias Ferreira,445000,75,190000,735,3,2,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.85076168921086,-35.2160402088236
Candelária,700000,269,NA,2000,4,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Eletricista Elias Ferreira,289000,20,1416,450,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.85076168921086,-35.2160402088236
Rua Horácio Dantas,145000,55,38000,120,2,1,1,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83462500983599,-35.2305149777003
Candelária,1200000,386,4048,2000,4,4,6,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,850000,264,NA,1735,4,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Ministro Mirabeau da Cunha Melo,1500000,550,NA,2200,4,3,6,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Rua Professor Moura Rabelo,750000,300,6000,1500,4,3,2,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83523491662463,-35.2142211319968
Alameda das Mansões,340000,56,160000,400,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Candelária,1350000,319,NA,1500,4,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,820000,217,4371,1485,3,4,5,candelaria,apartamentos,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Paulo Lyra,900000,270,NA,NA,3,3,4,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83636736517753,-35.214048148289
Rua Professor Moura Rabelo,900000,300,3400,1800,4,3,4,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83523491662463,-35.2142211319968
Rua Frei Henrique de Coimbra,1250000,318,NA,NA,4,3,5,candelaria,apartamentos,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.80182464155559,-35.2373145301423
Candelária,610000,250,5098,2500,5,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Eleusis Magnus Lopes Cardoso,2600000,440,NA,750,5,4,7,candelaria,apartamentos,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.83174093371813,-35.2246764763244
Candelária,430000,150,NA,1000,3,2,4,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Avenida Prudente de Morais,2200000,305,NA,NA,4,4,5,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.80147848313679,-35.206312428905
Rua Ministro Mirabeau da Cunha Melo,700000,269,4400,2500,3,3,4,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Candelária,1500000,550,5638,NA,4,NA,4,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,950000,335,6000,2000,4,3,6,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,950000,325,7000,2000,4,3,6,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Senador José Ferreira de Souza,1199000,20,7500,1500,4,3,5,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83720204719883,-35.2137276481753
Candelária,820000,247,497,1700,3,3,5,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.84490999999997,-35.21734
Alameda das Mansões,330000,57,123000,300,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Rua Ministro Mirabeau da Cunha Melo,1500000,550,NA,NA,4,4,6,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.83590290170828,-35.2140460524777
Rua Senador José Ferreira de Souza,1250000,300,NA,NA,4,3,4,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83720204719883,-35.2137276481753
Candelária,1360000,280,NA,NA,4,3,5,candelaria,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,350000,57,1422,330,2,1,2,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,560000,98,2500,450,3,2,3,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,250000,78,NA,630,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Desembargador Túlio Bezerra de Melo,560000,100,1500,450,3,2,2,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83989594785242,-35.2135097683345
Rua Anísio de Souza,485000,87,NA,550,3,2,2,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83044786999817,-35.2233291186993
Rua Lafayete Lamartine,255000,55,1363,430,2,1,2,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83654445860757,-35.2138939312965
Rua Samaria,710000,286,NA,1450,4,4,5,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84003999169918,-35.2157449746578
Rua Senador José Ferreira de Souza,360000,120,NA,NA,3,2,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83720204719883,-35.2137276481753
Alameda das Mansões,225000,66,1292,350,3,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Rua Professor Moura Rabelo,1000000,298,1,1500,4,4,6,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-5.83523491662463,-35.2142211319968
Alameda das Mansões,220000,89,1335,300,3,2,2,candelaria,apartamentos,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Alameda das Mansões,670000,98,2304,660,1,2,2,candelaria,apartamentos,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.84695894346613,-35.2109199172665
Avenida Dão Silveira,360000,83,NA,NA,3,1,2,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.85577110303936,-35.212208374513
Rua Senador José Ferreira de Souza,360000,120,1200,300,3,2,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83720204719883,-35.2137276481753
Candelária,180000,75,70,500,3,2,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Candelária,550000,99,NA,650,3,2,3,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Anísio de Souza,700000,142,4470,1200,3,3,4,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-5.83044786999817,-35.2233291186993
Rua Ataulfo Alves,270000,64,NA,670,2,1,2,candelaria,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83860361524791,-35.2139689392552
Candelária,460000,98,243,823,3,2,4,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
Rua Anísio de Souza,480005,87,NA,NA,3,2,2,candelaria,apartamentos,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83044786999817,-35.2233291186993
Rua Senador José Ferreira de Souza,1500000,318,7000,1500,4,3,5,candelaria,apartamentos,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-5.83720204719883,-35.2137276481753
Rua Lafayete Lamartine,310000,57,1800,450,2,1,2,candelaria,apartamentos,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.83654445860757,-35.2138939312965
Candelária,530000,87,NA,570,3,2,3,candelaria,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.84490999999997,-35.21734
