endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Avenida Governador Carlos de Lima Cavalcanti,369900,41,1800,400,2,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua do Hospício,250000,180,189,700,3,NA,2,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05519614091927,-34.8823289987174
Rua Carlos Porto Carreiro,235000,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua do Riachuelo,298000,148,56,505,3,1,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05903873526645,-34.8837447246698
Rua do Hospício,310000,120,220,600,3,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05519614091927,-34.8823289987174
Avenida Governador Carlos de Lima Cavalcanti,349010,41,1,1,2,2,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Conde da Boa Vista,34000,43,2,2,2,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Rua Luiz Barbalho,550000,130,NA,NA,3,2,3,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05730672906874,-34.8962920527564
Avenida Governador Carlos de Lima Cavalcanti,241074,25,NA,NA,1,NA,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Conde da Boa Vista,350005,43,1,1,2,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Rua Doutor Leopoldo Lins,390000,60,1,1,3,1,2,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0496152345093,-34.8888266755779
Rua Dom Bosco,320000,30,NA,NA,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05781786374819,-34.8946634591526
Rua da União,349910,41,1,1,2,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08067558006764,-34.8781077633363
Rua do Hospício,310000,120,220,600,3,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05519614091927,-34.8823289987174
Avenida Governador Carlos de Lima Cavalcanti,34000,43,1,1,2,2,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,234900,28,1800,400,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Avenida Governador Carlos de Lima Cavalcanti,254916,25,1800,400,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,399900,43,1,1,2,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,240000,24,1,1,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Boa Vista,305000,142,NA,500,4,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06056999999993,-34.8924
Avenida Conde da Boa Vista,290000,39,60,200,1,1,NA,boa_vista,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Rua Dom Bosco,700000,115,2400,1100,3,2,3,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05781786374819,-34.8946634591526
Rua da Aurora,200000,100,103,508,5,NA,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08884131422427,-34.9283591397042
Rua do Riachuelo,320000,110,150,600,3,1,3,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05903873526645,-34.8837447246698
Avenida Conde da Boa Vista,300000,82,1700,600,3,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Rua Carlos Porto Carreiro,351154,39,1,1,2,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Avenida Governador Carlos de Lima Cavalcanti,234120,30,1,1,1,1,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,240000,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Avenida Governador Carlos de Lima Cavalcanti,234962,28,1800,400,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,239000,46,2,2,2,2,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Dom Bosco,700000,115,4400,800,3,2,3,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05781786374819,-34.8946634591526
Avenida Governador Carlos de Lima Cavalcanti,239000,46,2,2,2,2,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Luiz Barbalho,480000,127,2381,1400,3,1,1,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05730672906874,-34.8962920527564
Avenida Governador Carlos de Lima Cavalcanti,317000,41,2,2,2,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,346702,43,2,2,2,1,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua Carlos Porto Carreiro,234900,26,NA,NA,1,NA,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Avenida Governador Carlos de Lima Cavalcanti,234900,49,1,1,2,1,2,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Doutor Leopoldo Lins,405000,61,NA,NA,3,1,2,boa_vista,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0496152345093,-34.8888266755779
Avenida Governador Carlos de Lima Cavalcanti,237000,26,1200,300,1,1,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,233909,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Dom Bosco,360000,45,1,1,2,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.05781786374819,-34.8946634591526
Avenida Governador Carlos de Lima Cavalcanti,239415,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Doutor Leopoldo Lins,399999,60,1,1,3,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0496152345093,-34.8888266755779
Rua da Aurora,115000,40,NA,NA,1,NA,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08884131422427,-34.9283591397042
Rua João Fernandes Vieira,285000,54,137,645,1,1,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0548344502066,-34.8910287399506
Avenida Manoel Borba,374400,48,NA,NA,2,1,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05929348835823,-34.8915207538184
Avenida Governador Carlos de Lima Cavalcanti,317000,25,2,2,0,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,317000,25,2,2,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,239339,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Doutor Leopoldo Lins,385000,60,1,1,3,1,2,boa_vista,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0496152345093,-34.8888266755779
Rua do Riachuelo,220000,80,520,485,2,NA,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05903873526645,-34.8837447246698
Rua João Fernandes Vieira,23000,26,2,2,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0548344502066,-34.8910287399506
Avenida Conde da Boa Vista,34000,43,2,2,2,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Avenida Governador Carlos de Lima Cavalcanti,234900,26,NA,350,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,235000,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Boa Vista,296000,34,NA,NA,1,1,1,boa_vista,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06056999999993,-34.8924
Boa Vista,346500,45,NA,NA,2,1,1,boa_vista,apartamentos,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06056999999993,-34.8924
Rua Carlos Porto Carreiro,349000,41,1,1,2,1,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua Doutor Leopoldo Lins,375000,60,1,1,3,3,2,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0496152345093,-34.8888266755779
Rua Carlos Porto Carreiro,339970,43,1,1,2,NA,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua Carlos Porto Carreiro,349900,39,10,10,2,1,2,boa_vista,apartamentos,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua do Hospício,400000,115,NA,500,3,1,1,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05519614091927,-34.8823289987174
Avenida Conde da Boa Vista,350022,43,1,1,2,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Rua Silva Ramos,234913,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05592498884346,-34.8965099662992
Avenida Governador Carlos de Lima Cavalcanti,379900,41,1800,400,2,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,234962,29,NA,NA,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Avenida Conde da Boa Vista,34000,43,2,2,2,2,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Rua General Joaquim Inácio,269000,21,41,400,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06335466469095,-34.8923399046468
Avenida Governador Carlos de Lima Cavalcanti,349900,44,1800,400,2,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,23000,29,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Boa Vista,225000,80,110,240,2,NA,1,boa_vista,apartamentos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06056999999993,-34.8924
Rua Luiz Barbalho,750000,148,NA,NA,4,2,1,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05730672906874,-34.8962920527564
Avenida Governador Carlos de Lima Cavalcanti,349000,39,1,1,2,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Boa Vista,250000,90,NA,530,3,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06056999999993,-34.8924
Rua Carlos Porto Carreiro,349900,41,10,10,2,1,2,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua Carlos Porto Carreiro,349900,44,1800,400,2,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua Dom Bosco,359999,45,1,1,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-8.05781786374819,-34.8946634591526
Avenida Governador Carlos de Lima Cavalcanti,254916,25,1800,400,1,1,1,boa_vista,apartamentos,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua do Hospício,315000,116,125,450,3,NA,3,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05519614091927,-34.8823289987174
Avenida Lins Petit,210000,80,NA,NA,2,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06177184388738,-34.8950641223051
Avenida Governador Carlos de Lima Cavalcanti,248000,25,2,2,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Conde da Boa Vista,625000,128,NA,NA,4,3,4,boa_vista,apartamentos,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0578123778327,-34.889391430785
Boa Vista,249000,94,NA,NA,3,1,2,boa_vista,apartamentos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06056999999993,-34.8924
Avenida Governador Carlos de Lima Cavalcanti,234900,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,23000,43,1,1,2,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-8.05639486214008,-34.8967811852816
Rua Doutor Leopoldo Lins,413364,61,NA,NA,3,1,1,boa_vista,apartamentos,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.0496152345093,-34.8888266755779
Avenida Governador Carlos de Lima Cavalcanti,349900,42,1800,450,2,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,349000,39,1,1,2,1,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,234962,29,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,355590,43,1,1,2,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,247900,25,1,1,1,NA,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,234902,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Dom Bosco,260000,30,NA,200,1,1,1,boa_vista,apartamentos,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05781786374819,-34.8946634591526
Avenida Governador Carlos de Lima Cavalcanti,239000,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,369900,41,1800,500,2,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,234900,28,1800,400,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Avenida Governador Carlos de Lima Cavalcanti,317000,25,2,2,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,234900,28,1800,400,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Avenida Manoel Borba,210000,62,94,794,2,NA,1,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05929348835823,-34.8915207538184
Avenida Governador Carlos de Lima Cavalcanti,349004,41,1,1,2,1,2,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua da União,234903,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.08067558006764,-34.8781077633363
Avenida Governador Carlos de Lima Cavalcanti,235900,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Avenida Governador Carlos de Lima Cavalcanti,234903,26,1,1,1,1,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Rua Carlos Porto Carreiro,234900,28,1800,400,1,1,1,boa_vista,apartamentos,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
Rua Capitão Rui Lucena,348000,40,1100,272,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-8.0570665246954,-34.894336948984
Rua Dom Bosco,560000,132,1,1300,3,1,3,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05781786374819,-34.8946634591526
Avenida Governador Carlos de Lima Cavalcanti,239000,46,2,2,2,2,1,boa_vista,apartamentos,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05639486214008,-34.8967811852816
Boa Vista,540000,110,1343,555,4,1,3,boa_vista,apartamentos,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.06056999999993,-34.8924
Rua Carlos Porto Carreiro,276000,29,1,1,1,1,1,boa_vista,apartamentos,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8.05556195100924,-34.8966408585093
